,date_day,season,year,month,hour,day,workingday,weather,temp,atemp,hum,casual_user,registered_user,total_user,season_label,year_label,month_label,day_label,weather_label,workingday_label
10467,2012-03-17,1,1,3,6,6,0,2,0.42,0.4242,0.94,1,29,30,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10468,2012-03-17,1,1,3,7,6,0,2,0.4,0.4091,1.0,29,57,86,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10469,2012-03-17,1,1,3,8,6,0,2,0.42,0.4242,0.94,63,155,218,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10470,2012-03-17,1,1,3,9,6,0,2,0.44,0.4394,0.88,104,217,321,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10471,2012-03-17,1,1,3,10,6,0,2,0.5,0.4848,0.77,140,303,443,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10472,2012-03-17,1,1,3,11,6,0,2,0.52,0.5,0.77,226,359,585,spring,2012,March,Saturday,Mist/Cloudy,Weekend
10473,2012-03-17,1,1,3,12,6,0,1,0.56,0.5303,0.68,286,365,651,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10474,2012-03-17,1,1,3,13,6,0,1,0.6,0.6061,0.6,286,400,686,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10475,2012-03-17,1,1,3,14,6,0,1,0.62,0.6212,0.53,352,338,690,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10476,2012-03-17,1,1,3,15,6,0,1,0.64,0.6212,0.53,357,322,679,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10477,2012-03-17,1,1,3,16,6,0,1,0.64,0.6212,0.5,367,318,685,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10478,2012-03-17,1,1,3,17,6,0,1,0.64,0.6212,0.5,291,357,648,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10479,2012-03-17,1,1,3,18,6,0,1,0.62,0.6212,0.57,221,339,560,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10480,2012-03-17,1,1,3,19,6,0,1,0.58,0.5455,0.64,155,262,417,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10481,2012-03-17,1,1,3,20,6,0,1,0.56,0.5303,0.64,89,182,271,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10482,2012-03-17,1,1,3,21,6,0,1,0.54,0.5152,0.68,54,169,223,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10483,2012-03-17,1,1,3,22,6,0,1,0.54,0.5152,0.68,58,153,211,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10484,2012-03-17,1,1,3,23,6,0,1,0.5,0.4848,0.77,34,151,185,spring,2012,March,Saturday,Clear/Partly cloudy,Weekend
10485,2012-03-18,1,1,3,0,0,0,1,0.46,0.4545,0.88,27,80,107,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10486,2012-03-18,1,1,3,1,0,0,1,0.46,0.4545,0.82,25,88,113,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10487,2012-03-18,1,1,3,2,0,0,2,0.46,0.4545,0.82,15,41,56,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10488,2012-03-18,1,1,3,3,0,0,2,0.44,0.4394,0.88,3,15,18,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10489,2012-03-18,1,1,3,4,0,0,2,0.42,0.4242,0.94,6,8,14,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10490,2012-03-18,1,1,3,5,0,0,2,0.4,0.4091,0.94,0,6,6,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10491,2012-03-18,1,1,3,6,0,0,2,0.4,0.4091,0.94,2,9,11,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10492,2012-03-18,1,1,3,7,0,0,3,0.42,0.4242,0.88,17,25,42,spring,2012,March,Sunday,Light Snow/Rain,Weekend
10493,2012-03-18,1,1,3,8,0,0,2,0.42,0.4242,0.88,25,71,96,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10494,2012-03-18,1,1,3,9,0,0,2,0.42,0.4242,0.88,65,113,178,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10495,2012-03-18,1,1,3,10,0,0,2,0.42,0.4242,0.88,139,212,351,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10496,2012-03-18,1,1,3,11,0,0,2,0.44,0.4394,0.82,129,239,368,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10497,2012-03-18,1,1,3,12,0,0,2,0.44,0.4394,0.88,222,281,503,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10498,2012-03-18,1,1,3,13,0,0,2,0.46,0.4545,0.82,198,346,544,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10499,2012-03-18,1,1,3,14,0,0,2,0.5,0.4848,0.77,218,303,521,spring,2012,March,Sunday,Mist/Cloudy,Weekend
10500,2012-03-18,1,1,3,15,0,0,1,0.54,0.5152,0.68,240,314,554,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10501,2012-03-18,1,1,3,16,0,0,1,0.54,0.5152,0.73,229,312,541,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10502,2012-03-18,1,1,3,17,0,0,1,0.56,0.5303,0.64,233,308,541,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10503,2012-03-18,1,1,3,18,0,0,1,0.56,0.5303,0.64,165,294,459,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10504,2012-03-18,1,1,3,19,0,0,1,0.56,0.5303,0.64,118,234,352,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10505,2012-03-18,1,1,3,20,0,0,1,0.52,0.5,0.77,59,139,198,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10506,2012-03-18,1,1,3,21,0,0,1,0.52,0.5,0.72,44,129,173,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10507,2012-03-18,1,1,3,22,0,0,1,0.5,0.4848,0.77,21,79,100,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10508,2012-03-18,1,1,3,23,0,0,1,0.48,0.4697,0.82,7,39,46,spring,2012,March,Sunday,Clear/Partly cloudy,Weekend
10509,2012-03-19,1,1,3,0,1,1,1,0.48,0.4697,0.82,4,19,23,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10510,2012-03-19,1,1,3,1,1,1,1,0.46,0.4545,0.88,0,15,15,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10511,2012-03-19,1,1,3,2,1,1,1,0.46,0.4545,0.88,1,7,8,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10512,2012-03-19,1,1,3,3,1,1,1,0.46,0.4545,0.88,0,2,2,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10513,2012-03-19,1,1,3,4,1,1,1,0.44,0.4394,0.94,0,3,3,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10514,2012-03-19,1,1,3,5,1,1,1,0.44,0.4394,0.94,0,31,31,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10515,2012-03-19,1,1,3,6,1,1,1,0.46,0.4545,0.88,2,118,120,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10516,2012-03-19,1,1,3,7,1,1,1,0.46,0.4545,0.88,25,329,354,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10517,2012-03-19,1,1,3,8,1,1,1,0.46,0.4545,0.88,16,563,579,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10518,2012-03-19,1,1,3,9,1,1,1,0.5,0.4848,0.72,55,276,331,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10519,2012-03-19,1,1,3,10,1,1,1,0.52,0.5,0.72,56,128,184,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10520,2012-03-19,1,1,3,11,1,1,1,0.56,0.5303,0.68,56,145,201,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10521,2012-03-19,1,1,3,12,1,1,1,0.6,0.6061,0.64,71,211,282,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10522,2012-03-19,1,1,3,13,1,1,1,0.62,0.6061,0.61,69,194,263,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10523,2012-03-19,1,1,3,14,1,1,2,0.64,0.6212,0.57,60,200,260,spring,2012,March,Monday,Mist/Cloudy,Weekday
10524,2012-03-19,1,1,3,15,1,1,1,0.64,0.6212,0.57,97,189,286,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10525,2012-03-19,1,1,3,16,1,1,1,0.66,0.6212,0.5,65,320,385,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10526,2012-03-19,1,1,3,17,1,1,1,0.64,0.6212,0.53,106,615,721,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10527,2012-03-19,1,1,3,18,1,1,1,0.64,0.6212,0.57,120,681,801,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10528,2012-03-19,1,1,3,19,1,1,1,0.62,0.6061,0.61,86,463,549,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10529,2012-03-19,1,1,3,20,1,1,1,0.6,0.6061,0.64,34,296,330,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10530,2012-03-19,1,1,3,21,1,1,1,0.6,0.6061,0.64,33,190,223,spring,2012,March,Monday,Clear/Partly cloudy,Weekday
10531,2012-03-19,1,1,3,22,1,1,2,0.56,0.5303,0.73,17,131,148,spring,2012,March,Monday,Mist/Cloudy,Weekday
10532,2012-03-19,1,1,3,23,1,1,2,0.56,0.5303,0.78,9,45,54,spring,2012,March,Monday,Mist/Cloudy,Weekday
10533,2012-03-20,1,1,3,0,2,1,2,0.56,0.5303,0.78,5,24,29,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10534,2012-03-20,1,1,3,1,2,1,1,0.54,0.5152,0.88,6,9,15,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10535,2012-03-20,1,1,3,2,2,1,1,0.54,0.5152,0.88,2,8,10,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10536,2012-03-20,1,1,3,3,2,1,2,0.54,0.5152,0.88,0,3,3,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10537,2012-03-20,1,1,3,4,2,1,2,0.52,0.5,0.88,0,6,6,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10538,2012-03-20,1,1,3,5,2,1,2,0.52,0.5,0.94,0,20,20,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10539,2012-03-20,1,1,3,6,2,1,2,0.52,0.5,0.94,6,94,100,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10540,2012-03-20,1,1,3,7,2,1,3,0.52,0.5,0.94,3,167,170,spring,2012,March,Tuesday,Light Snow/Rain,Weekday
10541,2012-03-20,1,1,3,8,2,1,2,0.52,0.5,0.88,28,488,516,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10542,2012-03-20,1,1,3,9,2,1,2,0.54,0.5152,0.88,41,284,325,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10543,2012-03-20,1,1,3,10,2,1,1,0.54,0.5152,0.88,44,119,163,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10544,2012-03-20,1,1,3,11,2,1,1,0.58,0.5455,0.83,74,156,230,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10545,2012-03-20,1,1,3,12,2,1,1,0.6,0.5758,0.78,56,205,261,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10546,2012-03-20,1,1,3,13,2,1,1,0.6,0.5758,0.78,77,207,284,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10547,2012-03-20,1,1,3,14,2,1,2,0.6,0.5909,0.73,66,182,248,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10548,2012-03-20,1,1,3,15,2,1,2,0.62,0.6061,0.69,67,177,244,spring,2012,March,Tuesday,Mist/Cloudy,Weekday
10549,2012-03-20,1,1,3,16,2,1,1,0.62,0.6061,0.66,99,332,431,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10550,2012-03-20,1,1,3,17,2,1,1,0.6,0.5909,0.73,108,642,750,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10551,2012-03-20,1,1,3,18,2,1,1,0.6,0.5909,0.69,136,665,801,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10552,2012-03-20,1,1,3,19,2,1,1,0.58,0.5455,0.73,75,480,555,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10553,2012-03-20,1,1,3,20,2,1,1,0.58,0.5455,0.68,78,299,377,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10554,2012-03-20,1,1,3,21,2,1,1,0.56,0.5303,0.73,38,239,277,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10555,2012-03-20,1,1,3,22,2,1,1,0.54,0.5152,0.77,32,156,188,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10556,2012-03-20,1,1,3,23,2,1,1,0.52,0.5,0.83,10,80,90,spring,2012,March,Tuesday,Clear/Partly cloudy,Weekday
10557,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.88,4,29,33,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10558,2012-03-21,2,1,3,1,3,1,1,0.52,0.5,0.83,4,22,26,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10559,2012-03-21,2,1,3,2,3,1,1,0.5,0.4848,0.88,2,8,10,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10560,2012-03-21,2,1,3,3,3,1,2,0.5,0.4848,0.88,1,7,8,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10561,2012-03-21,2,1,3,4,3,1,2,0.5,0.4848,0.88,0,4,4,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10562,2012-03-21,2,1,3,5,3,1,2,0.5,0.4848,0.88,4,35,39,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10563,2012-03-21,2,1,3,6,3,1,2,0.48,0.4697,0.94,10,139,149,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10564,2012-03-21,2,1,3,7,3,1,3,0.48,0.4697,0.94,34,338,372,summer,2012,March,Wednesday,Light Snow/Rain,Weekday
10565,2012-03-21,2,1,3,8,3,1,3,0.48,0.4697,0.94,33,502,535,summer,2012,March,Wednesday,Light Snow/Rain,Weekday
10566,2012-03-21,2,1,3,9,3,1,2,0.5,0.4848,0.88,38,255,293,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10567,2012-03-21,2,1,3,10,3,1,2,0.52,0.5,0.83,30,124,154,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10568,2012-03-21,2,1,3,11,3,1,2,0.52,0.5,0.83,38,154,192,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10569,2012-03-21,2,1,3,12,3,1,2,0.54,0.5152,0.77,58,171,229,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10570,2012-03-21,2,1,3,13,3,1,2,0.54,0.5152,0.83,81,222,303,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10571,2012-03-21,2,1,3,14,3,1,2,0.56,0.5303,0.78,74,151,225,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10572,2012-03-21,2,1,3,15,3,1,2,0.56,0.5303,0.78,68,175,243,summer,2012,March,Wednesday,Mist/Cloudy,Weekday
10573,2012-03-21,2,1,3,16,3,1,1,0.58,0.5455,0.73,91,287,378,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10574,2012-03-21,2,1,3,17,3,1,1,0.6,0.5909,0.69,113,616,729,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10575,2012-03-21,2,1,3,18,3,1,1,0.6,0.5909,0.69,152,627,779,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10576,2012-03-21,2,1,3,19,3,1,1,0.6,0.6061,0.64,86,496,582,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10577,2012-03-21,2,1,3,20,3,1,1,0.56,0.5303,0.78,76,298,374,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10578,2012-03-21,2,1,3,21,3,1,1,0.54,0.5152,0.83,47,204,251,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10579,2012-03-21,2,1,3,22,3,1,1,0.52,0.5,0.83,41,156,197,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10580,2012-03-21,2,1,3,23,3,1,1,0.54,0.5152,0.77,37,88,125,summer,2012,March,Wednesday,Clear/Partly cloudy,Weekday
10581,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,9,32,41,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10582,2012-03-22,2,1,3,1,4,1,1,0.52,0.5,0.83,14,16,30,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10583,2012-03-22,2,1,3,2,4,1,1,0.52,0.5,0.83,1,5,6,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10584,2012-03-22,2,1,3,3,4,1,1,0.52,0.5,0.83,0,7,7,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10585,2012-03-22,2,1,3,4,4,1,2,0.48,0.4697,1.0,0,6,6,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10586,2012-03-22,2,1,3,5,4,1,2,0.48,0.4697,1.0,2,32,34,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10587,2012-03-22,2,1,3,6,4,1,2,0.48,0.4697,1.0,10,126,136,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10588,2012-03-22,2,1,3,7,4,1,2,0.48,0.4697,1.0,29,332,361,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10589,2012-03-22,2,1,3,8,4,1,2,0.5,0.4848,0.94,51,598,649,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10590,2012-03-22,2,1,3,9,4,1,2,0.5,0.4848,0.94,41,277,318,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10591,2012-03-22,2,1,3,10,4,1,2,0.5,0.4848,1.0,32,110,142,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10592,2012-03-22,2,1,3,11,4,1,2,0.52,0.5,0.94,53,166,219,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10593,2012-03-22,2,1,3,12,4,1,2,0.54,0.5152,0.88,48,224,272,summer,2012,March,Thursday,Mist/Cloudy,Weekday
10594,2012-03-22,2,1,3,13,4,1,1,0.58,0.5455,0.78,83,215,298,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10595,2012-03-22,2,1,3,14,4,1,1,0.6,0.5909,0.73,96,161,257,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10596,2012-03-22,2,1,3,15,4,1,1,0.62,0.6061,0.69,102,202,304,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10597,2012-03-22,2,1,3,16,4,1,1,0.64,0.6061,0.65,125,300,425,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10598,2012-03-22,2,1,3,17,4,1,1,0.66,0.6212,0.65,154,656,810,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10599,2012-03-22,2,1,3,18,4,1,1,0.66,0.6212,0.65,147,654,801,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10600,2012-03-22,2,1,3,19,4,1,1,0.66,0.6212,0.61,117,469,586,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10601,2012-03-22,2,1,3,20,4,1,1,0.62,0.5909,0.73,64,360,424,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10602,2012-03-22,2,1,3,21,4,1,1,0.58,0.5455,0.78,66,308,374,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10603,2012-03-22,2,1,3,22,4,1,1,0.56,0.5303,0.83,56,164,220,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10604,2012-03-22,2,1,3,23,4,1,1,0.56,0.5303,0.83,34,117,151,summer,2012,March,Thursday,Clear/Partly cloudy,Weekday
10605,2012-03-23,2,1,3,0,5,1,1,0.56,0.5303,0.83,30,65,95,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10606,2012-03-23,2,1,3,1,5,1,1,0.54,0.5152,0.88,18,32,50,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10607,2012-03-23,2,1,3,2,5,1,1,0.54,0.5152,0.88,12,20,32,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10608,2012-03-23,2,1,3,3,5,1,1,0.52,0.5,0.88,4,6,10,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10609,2012-03-23,2,1,3,4,5,1,2,0.5,0.4848,0.94,0,3,3,summer,2012,March,Friday,Mist/Cloudy,Weekday
10610,2012-03-23,2,1,3,5,5,1,2,0.5,0.4848,0.94,5,29,34,summer,2012,March,Friday,Mist/Cloudy,Weekday
10611,2012-03-23,2,1,3,6,5,1,2,0.5,0.4848,0.88,6,110,116,summer,2012,March,Friday,Mist/Cloudy,Weekday
10612,2012-03-23,2,1,3,7,5,1,2,0.5,0.4848,0.93,28,318,346,summer,2012,March,Friday,Mist/Cloudy,Weekday
10613,2012-03-23,2,1,3,8,5,1,2,0.5,0.4848,0.94,47,615,662,summer,2012,March,Friday,Mist/Cloudy,Weekday
10614,2012-03-23,2,1,3,9,5,1,2,0.52,0.5,0.9,75,305,380,summer,2012,March,Friday,Mist/Cloudy,Weekday
10615,2012-03-23,2,1,3,10,5,1,2,0.56,0.5303,0.88,125,150,275,summer,2012,March,Friday,Mist/Cloudy,Weekday
10616,2012-03-23,2,1,3,11,5,1,2,0.62,0.5909,0.73,131,187,318,summer,2012,March,Friday,Mist/Cloudy,Weekday
10617,2012-03-23,2,1,3,12,5,1,2,0.66,0.6212,0.61,199,272,471,summer,2012,March,Friday,Mist/Cloudy,Weekday
10618,2012-03-23,2,1,3,13,5,1,2,0.7,0.6515,0.48,172,256,428,summer,2012,March,Friday,Mist/Cloudy,Weekday
10619,2012-03-23,2,1,3,14,5,1,2,0.72,0.6515,0.42,208,224,432,summer,2012,March,Friday,Mist/Cloudy,Weekday
10620,2012-03-23,2,1,3,15,5,1,2,0.72,0.6515,0.42,191,281,472,summer,2012,March,Friday,Mist/Cloudy,Weekday
10621,2012-03-23,2,1,3,16,5,1,2,0.72,0.6515,0.42,219,370,589,summer,2012,March,Friday,Mist/Cloudy,Weekday
10622,2012-03-23,2,1,3,17,5,1,2,0.72,0.6515,0.42,264,693,957,summer,2012,March,Friday,Mist/Cloudy,Weekday
10623,2012-03-23,2,1,3,18,5,1,1,0.7,0.6364,0.45,237,593,830,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10624,2012-03-23,2,1,3,19,5,1,1,0.66,0.6212,0.5,213,473,686,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10625,2012-03-23,2,1,3,20,5,1,1,0.66,0.6212,0.47,117,328,445,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10626,2012-03-23,2,1,3,21,5,1,1,0.62,0.6212,0.53,64,220,284,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10627,2012-03-23,2,1,3,22,5,1,1,0.6,0.6061,0.64,53,218,271,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10628,2012-03-23,2,1,3,23,5,1,1,0.6,0.5909,0.69,51,125,176,summer,2012,March,Friday,Clear/Partly cloudy,Weekday
10629,2012-03-24,2,1,3,0,6,0,1,0.58,0.5455,0.68,45,111,156,summer,2012,March,Saturday,Clear/Partly cloudy,Weekend
10630,2012-03-24,2,1,3,1,6,0,1,0.56,0.5303,0.73,20,108,128,summer,2012,March,Saturday,Clear/Partly cloudy,Weekend
10631,2012-03-24,2,1,3,2,6,0,1,0.54,0.5152,0.77,14,55,69,summer,2012,March,Saturday,Clear/Partly cloudy,Weekend
10632,2012-03-24,2,1,3,3,6,0,1,0.54,0.5152,0.77,10,22,32,summer,2012,March,Saturday,Clear/Partly cloudy,Weekend
10633,2012-03-24,2,1,3,4,6,0,1,0.52,0.5,0.83,1,6,7,summer,2012,March,Saturday,Clear/Partly cloudy,Weekend
10634,2012-03-24,2,1,3,5,6,0,2,0.52,0.5,0.83,0,4,4,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10635,2012-03-24,2,1,3,6,6,0,2,0.52,0.5,0.83,4,24,28,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10636,2012-03-24,2,1,3,7,6,0,2,0.5,0.4848,0.88,25,45,70,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10637,2012-03-24,2,1,3,8,6,0,2,0.5,0.4848,0.94,41,113,154,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10638,2012-03-24,2,1,3,9,6,0,2,0.52,0.5,0.83,96,153,249,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10639,2012-03-24,2,1,3,10,6,0,2,0.52,0.5,0.88,148,197,345,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10640,2012-03-24,2,1,3,11,6,0,2,0.5,0.4848,0.94,98,175,273,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10641,2012-03-24,2,1,3,12,6,0,3,0.52,0.5,0.94,61,122,183,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10642,2012-03-24,2,1,3,13,6,0,3,0.52,0.5,0.94,62,134,196,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10643,2012-03-24,2,1,3,14,6,0,3,0.52,0.5,0.88,63,160,223,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10644,2012-03-24,2,1,3,15,6,0,3,0.5,0.4848,0.94,118,172,290,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10645,2012-03-24,2,1,3,16,6,0,3,0.5,0.4848,0.94,49,128,177,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10646,2012-03-24,2,1,3,17,6,0,3,0.5,0.4848,0.88,47,68,115,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10647,2012-03-24,2,1,3,18,6,0,3,0.46,0.4545,0.94,27,110,137,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10648,2012-03-24,2,1,3,19,6,0,3,0.46,0.4545,0.94,28,105,133,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10649,2012-03-24,2,1,3,20,6,0,3,0.44,0.4394,1.0,31,80,111,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10650,2012-03-24,2,1,3,21,6,0,3,0.44,0.4394,1.0,16,88,104,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10651,2012-03-24,2,1,3,22,6,0,3,0.44,0.4394,1.0,12,71,83,summer,2012,March,Saturday,Light Snow/Rain,Weekend
10652,2012-03-24,2,1,3,23,6,0,2,0.44,0.4394,0.94,17,88,105,summer,2012,March,Saturday,Mist/Cloudy,Weekend
10653,2012-03-25,2,1,3,0,0,0,2,0.44,0.4394,0.94,18,62,80,summer,2012,March,Sunday,Mist/Cloudy,Weekend
10654,2012-03-25,2,1,3,1,0,0,2,0.42,0.4242,1.0,24,65,89,summer,2012,March,Sunday,Mist/Cloudy,Weekend
10655,2012-03-25,2,1,3,2,0,0,3,0.42,0.4242,1.0,6,29,35,summer,2012,March,Sunday,Light Snow/Rain,Weekend
10656,2012-03-25,2,1,3,3,0,0,3,0.42,0.4242,0.94,8,10,18,summer,2012,March,Sunday,Light Snow/Rain,Weekend
10657,2012-03-25,2,1,3,4,0,0,2,0.42,0.4242,0.94,1,7,8,summer,2012,March,Sunday,Mist/Cloudy,Weekend
10658,2012-03-25,2,1,3,5,0,0,2,0.4,0.4091,1.0,0,6,6,summer,2012,March,Sunday,Mist/Cloudy,Weekend
10659,2012-03-25,2,1,3,6,0,0,2,0.4,0.4091,1.0,5,13,18,summer,2012,March,Sunday,Mist/Cloudy,Weekend
